SESSION_ID,CONSUMED_QUANTITY,DESCRIPTION
40200007197,27,LSHFO 0.5
40200007197,,LSMGO 0.5
40200007199,16,LSHFO 0.5
40200007199,0,LSMGO 0.5
40200007202,21,LSHFO 0.5
40200007202,0,LSMGO 0.5
40200007205,30,LSHFO 0.5
40200007205,0,LSMGO 0.5
40200007208,36,LSHFO 0.5
40200007208,0,LSMGO 0.5
40200007210,24,LSHFO 0.5
40200007210,0,LSMGO 0.5
40200007217,1,LSHFO 0.5
40200007217,0,LSMGO 0.5
40200007221,0,LSHFO 0.5
40200007221,0,LSMGO 0.5
40200007225,3,LSHFO 0.5
40200007225,0,LSMGO 0.5
40200007228,0,LSHFO 0.5
40200007228,0,LSMGO 0.5
40200007228,0,LSLFO 0.5
40200007234,3,LSHFO 0.5
40200007234,,LSMGO 0.5
40200007239,9,LSHFO 0.5
40200007239,,LSMGO 0.5
40200007248,2,LSHFO 0.5
40200007248,0,LSMGO 0.5
40200007252,,LSHFO 0.5
40200007252,,LSMGO 0.5
40200007256,1,LSHFO 0.5
40200007256,,LSMGO 0.5
40200007260,0,LSHFO 0.5
40200007260,0,LSMGO 0.5
40200007263,0,LSHFO 0.5
40200007263,0,LSMGO 0.5
40200007267,1,LSHFO 0.5
40200007267,0,LSMGO 0.5
40200007271,0,LSHFO 0.5
40200007271,0,LSMGO 0.5
40200007275,3,LSHFO 0.5
40200007275,,LSMGO 0.5
40200007279,6,LSHFO 0.5
40200007279,0,LSMGO 0.5
40200007289,2,LSHFO 0.5
40200007289,0,LSMGO 0.5
40200007293,0,LSHFO 0.5
40200007293,0,LSMGO 0.5
40200007297,3,LSHFO 0.5
40200007297,0,LSMGO 0.5
40200007313,0,LSHFO 0.5
40200007313,0,LSMGO 0.5
40200007317,2,LSHFO 0.5
40200007317,,LSMGO 0.5
40200007321,11,LSHFO 0.5
40200007321,0,LSMGO 0.5
40200007328,1.5,LSHFO 0.5
40200007328,0,LSMGO 0.5
40200007333,0,LSHFO 0.5
40200007333,0,LSMGO 0.5
40200007335,0,LSHFO 0.5
40200007335,0,LSMGO 0.5
40200007337,0,LSHFO 0.5
40200007337,0,LSMGO 0.5
40200007341,2.63,LSHFO 0.5
40200007341,,LSMGO 0.5
40200007345,0,LSHFO 0.5
40200007345,0,LSMGO 0.5
40200007349,3,LSHFO 0.5
40200007349,0,LSMGO 0.5
40200007353,33,LSHFO 0.5
40200007353,0,LSMGO 0.5
40200007355,32,LSHFO 0.5
40200007355,0,LSMGO 0.5
40200007357,30,LSHFO 0.5
40200007357,0,LSMGO 0.5
40200007359,32,LSHFO 0.5
40200007359,0,LSMGO 0.5
40200007362,16,LSHFO 0.5
40200007362,0,LSMGO 0.5
40200007374,3,LSHFO 0.5
40200007374,0,LSMGO 0.5
40200007378,0,LSHFO 0.5
40200007378,0,LSMGO 0.5
40200007382,2.75,LSHFO 0.5
40200007382,0,LSMGO 0.5
40200007387,0,LSHFO 0.5
40200007387,0,LSMGO 0.5
40200007391,,LSHFO 0.5
40200007391,,LSMGO 0.5
40200007397,0,LSHFO 0.5
40200007397,0,LSMGO 0.5
40200007399,,LSHFO 0.5
40200007399,,LSMGO 0.5
40200007406,1.5,LSHFO 0.5
40200007406,,LSMGO 0.5
40200007414,0,LSHFO 0.5
40200007414,0,LSMGO 0.5
40200007418,0.75,LSHFO 0.5
40200007418,0,LSMGO 0.5
40200007422,6,LSHFO 0.5
40200007422,0,LSMGO 0.5
40200007424,6,LSHFO 0.5
40200007424,0,LSMGO 0.5
40200007426,6,LSHFO 0.5
40200007426,0,LSMGO 0.5
40200007428,8,LSHFO 0.5
40200007428,0,LSMGO 0.5
40200007430,8,LSHFO 0.5
40200007430,0,LSMGO 0.5
40200007434,6,LSHFO 0.5
40200007434,0,LSMGO 0.5
40200007439,0,LSHFO 0.5
40200007439,0,LSMGO 0.5
40200007443,5,LSHFO 0.5
40200007443,0,LSMGO 0.5
40200007447,0,LSHFO 0.5
40200007447,0,LSMGO 0.5
40200007451,7,LSHFO 0.5
40200007451,,LSMGO 0.5
40200007455,15,LSHFO 0.5
40200007455,0,LSMGO 0.5
40200007568,21.75,LSHFO 0.5
40200007568,0,LSMGO 0.5
40200007572,,LSHFO 0.5
40200007572,,LSMGO 0.5
40200007576,3,LSHFO 0.5
40200007576,0,LSMGO 0.5
40200007581,29.2,LSHFO 0.5
40200007581,0,LSMGO 0.5
40200007586,2,LSHFO 0.5
40200007586,0,LSMGO 0.5
40200007590,0,LSHFO 0.5
40200007590,0,LSMGO 0.5
40200007592,0,LSHFO 0.5
40200007592,0,LSMGO 0.5
40200007596,5.25,LSHFO 0.5
40200007596,0,LSMGO 0.5
40200007600,0,LSHFO 0.5
40200007600,0,LSMGO 0.5
40200007604,3.75,LSHFO 0.5
40200007604,0,LSMGO 0.5
40200007608,25.5,LSHFO 0.5
40200007608,0,LSMGO 0.5
40200007612,0.75,LSHFO 0.5
40200007612,0,LSMGO 0.5
40200007616,0,LSHFO 0.5
40200007616,0,LSMGO 0.5
40200007620,5.25,LSHFO 0.5
40200007620,0,LSMGO 0.5
40200007624,0,LSHFO 0.5
40200007624,0,LSMGO 0.5
40200007628,3.75,LSHFO 0.5
40200007628,0,LSMGO 0.5
40200007632,23.2,LSHFO 0.5
40200007632,0,LSMGO 0.5
40200007638,9,LSHFO 0.5
40200007638,0,LSMGO 0.5
40200007642,0,LSHFO 0.5
40200007642,0,LSMGO 0.5
40200007644,0,LSHFO 0.5
40200007644,0,LSMGO 0.5
40200007646,0,LSHFO 0.5
40200007646,0,LSMGO 0.5
40200007648,0,LSHFO 0.5
40200007648,0,LSMGO 0.5
40200007652,4.9,LSHFO 0.5
40200007652,0,LSMGO 0.5
40200007656,0,LSHFO 0.5
40200007656,0,LSMGO 0.5
40200007660,3.75,LSHFO 0.5
40200007660,0,LSMGO 0.5
40200007664,19.5,LSHFO 0.5
40200007664,5.4,LSMGO 0.5
40200007670,0,LSHFO 0.5
40200007670,2.25,LSMGO 0.5
40200007674,,LSHFO 0.5
40200007674,,LSMGO 0.5
40200007678,2,LSHFO 0.5
40200007678,2.8,LSMGO 0.5
40200007682,0,LSHFO 0.5
40200007682,0,LSMGO 0.5
40200007686,,LSHFO 0.5
40200007686,3,LSMGO 0.5
40200007690,6.2,LSHFO 0.5
40200007690,14.2,LSMGO 0.5
40200007700,6.45,LSHFO 0.5
40200007700,0,LSMGO 0.5
40200007704,,LSHFO 0.5
40200007704,,LSMGO 0.5
40200007708,9,LSHFO 0.5
40200007708,0,LSMGO 0.5
40200007712,0,LSHFO 0.5
40200007712,0,LSMGO 0.5
40200007716,4.95,LSHFO 0.5
40200007716,0,LSMGO 0.5
40200007720,0,LSHFO 0.5
40200007720,0,LSMGO 0.5
40200007724,8,LSHFO 0.5
40200007724,,LSMGO 0.5
40200007728,,LSHFO 0.5
40200007728,,LSMGO 0.5
40200007732,5.5,LSHFO 0.5
40200007732,0,LSMGO 0.5
40200007736,29,LSHFO 0.5
40200007736,0,LSMGO 0.5
40200007740,5.5,LSHFO 0.5
40200007740,0.3,LSMGO 0.5
40200007744,0,LSHFO 0.5
40200007744,0,LSMGO 0.5
40200007748,3.25,LSHFO 0.5
40200007748,0,LSMGO 0.5
40200007752,21,LSHFO 0.5
40200007752,0,LSMGO 0.5
40200007756,3,LSHFO 0.5
40200007756,0,LSMGO 0.5
40200007760,0,LSHFO 0.5
40200007760,0,LSMGO 0.5
40200007764,2.25,LSHFO 0.5
40200007764,0,LSMGO 0.5
40200007768,0,LSHFO 0.5
40200007768,0,LSMGO 0.5
40200007772,2.2,LSHFO 0.5
40200007772,,LSMGO 0.5
40200007776,4.5,LSHFO 0.5
40200007776,,LSMGO 0.5
40200007786,1.5,LSHFO 0.5
40200007786,0,LSMGO 0.5
40200007790,0,LSHFO 0.5
40200007790,0,LSMGO 0.5
40200007794,1.5,LSHFO 0.5
40200007794,,LSMGO 0.5
40200007798,0,LSHFO 0.5
40200007798,0,LSMGO 0.5
40200007800,0,LSHFO 0.5
40200007800,0,LSMGO 0.5
40200007804,5.4,LSHFO 0.5
40200007804,0,LSMGO 0.5
40200007808,0,LSHFO 0.5
40200007808,0,LSMGO 0.5
40200007812,3,LSHFO 0.5
40200007812,,LSMGO 0.5
40200007816,17.5,LSHFO 0.5
40200007816,0,LSMGO 0.5
40200007820,1.5,LSHFO 0.5
40200007820,0,LSMGO 0.5
40200007824,0,LSHFO 0.5
40200007824,0,LSMGO 0.5
40200007826,0,LSHFO 0.5
40200007826,0,LSMGO 0.5
40200007828,0,LSHFO 0.5
40200007828,0,LSMGO 0.5
40200007830,0,LSHFO 0.5
40200007830,0,LSMGO 0.5
40200007835,19.25,LSHFO 0.5
40200007835,0,LSMGO 0.5
40200007839,,LSHFO 0.5
40200007839,,LSMGO 0.5
40200007843,7.5,LSHFO 0.5
40200007843,0,LSMGO 0.5
40200007847,0,LSHFO 0.5
40200007847,0,LSMGO 0.5
40200007853,0.45,LSHFO 0.5
40200007853,0,LSMGO 0.5
40200007857,10.25,LSHFO 0.5
40200007857,,LSMGO 0.5
40200007860,36,LSHFO 0.5
40200007860,0,LSMGO 0.5
40200007862,36.2,LSHFO 0.5
40200007862,,LSMGO 0.5
40200007864,34.5,LSHFO 0.5
40200007864,0,LSMGO 0.5
40200007866,36.2,LSHFO 0.5
40200007866,,LSMGO 0.5
40200007868,34.3,LSHFO 0.5
40200007868,,LSMGO 0.5
40200007871,34.5,LSHFO 0.5
40200007871,,LSMGO 0.5
40200007873,36,LSHFO 0.5
40200007873,,LSMGO 0.5
40200007876,6,LSHFO 0.5
40200007876,,LSMGO 0.5
40200007878,34,LSHFO 0.5
40200007878,,LSMGO 0.5
40200007880,32,LSHFO 0.5
40200007880,,LSMGO 0.5
40200007882,36,LSHFO 0.5
40200007882,0,LSMGO 0.5
40200007884,32,LSHFO 0.5
40200007884,,LSMGO 0.5
40200007886,29,LSHFO 0.5
40200007886,,LSMGO 0.5
40200007888,36,LSHFO 0.5
40200007888,0,LSMGO 0.5
40200007890,40.1,LSHFO 0.5
40200007890,,LSMGO 0.5
40200007893,34.3,LSHFO 0.5
40200007893,,LSMGO 0.5
40200007895,25.4,LSHFO 0.5
40200007895,,LSMGO 0.5
40200007897,30.2,LSHFO 0.5
40200007897,,LSMGO 0.5
40200007899,36,LSHFO 0.5
40200007899,,LSMGO 0.5
40200007903,28.1,LSHFO 0.5
40200007903,,LSMGO 0.5
40200007906,20.5,LSHFO 0.5
40200007906,,LSMGO 0.5
40200007908,30.2,LSHFO 0.5
40200007908,,LSMGO 0.5
40200007910,34.2,LSHFO 0.5
40200007910,0,LSMGO 0.5
40200007912,34.8,LSHFO 0.5
40200007912,,LSMGO 0.5
40200007914,27.7,LSHFO 0.5
40200007914,,LSMGO 0.5
40200007916,26.8,LSHFO 0.5
40200007916,,LSMGO 0.5
40200007918,32.4,LSHFO 0.5
40200007918,,LSMGO 0.5
40200007920,34.5,LSHFO 0.5
40200007920,,LSMGO 0.5
40200007922,9,LSHFO 0.5
40200007922,,LSMGO 0.5
40200007926,3,LSHFO 0.5
40200007926,0,LSMGO 0.5
40200007930,0,LSHFO 0.5
40200007930,0,LSMGO 0.5
40200007934,12,LSHFO 0.5
40200007934,,LSMGO 0.5
40200007938,14,LSHFO 0.5
40200007938,0,LSMGO 0.5
40200007940,22.3,LSHFO 0.5
40200007940,,LSMGO 0.5
40200007942,23.7,LSHFO 0.5
40200007942,,LSMGO 0.5
40200007944,30.9,LSHFO 0.5
40200007944,,LSMGO 0.5
40200007946,33.4,LSHFO 0.5
40200007946,,LSMGO 0.5
40200007948,36,LSHFO 0.5
40200007948,,LSMGO 0.5
40200007951,36.1,LSHFO 0.5
40200007951,,LSMGO 0.5
40200007953,42.2,LSHFO 0.5
40200007953,,LSMGO 0.5
40200007955,45.3,LSHFO 0.5
40200007955,,LSMGO 0.5
40200007957,36,LSHFO 0.5
40200007957,,LSMGO 0.5
40200007960,42.3,LSHFO 0.5
40200007960,0,LSMGO 0.5
40200007962,46.3,LSHFO 0.5
40200007962,0,LSMGO 0.5
40200007964,46.1,LSHFO 0.5
40200007964,,LSMGO 0.5
40200007966,48,LSHFO 0.5
40200007966,0,LSMGO 0.5
40200007968,41.9,LSHFO 0.5
40200007968,,LSMGO 0.5
40200007970,37.8,LSHFO 0.5
40200007970,,LSMGO 0.5
40200007972,26,LSHFO 0.5
40200007972,,LSMGO 0.5
40200007974,35.2,LSHFO 0.5
40200007974,,LSMGO 0.5
40200007976,34,LSHFO 0.5
40200007976,,LSMGO 0.5
40200007978,14.2,LSHFO 0.5
40200007978,,LSMGO 0.5
40200007985,0.2,LSHFO 0.5
40200007985,,LSMGO 0.5
40200007989,,LSHFO 0.5
40200007989,,LSMGO 0.5
40200007993,1.7,LSHFO 0.5
40200007993,,LSMGO 0.5
40200007997,0,LSHFO 0.5
40200007997,0,LSMGO 0.5
40200008001,1.3,LSHFO 0.5
40200008001,0,LSMGO 0.5
40200008005,20,LSHFO 0.5
40200008005,,LSMGO 0.5
40200008012,1.3,LSHFO 0.5
40200008012,,LSMGO 0.5
40200008016,,LSHFO 0.5
40200008016,,LSMGO 0.5
40200008021,0.9,LSHFO 0.5
40200008021,,LSMGO 0.5
40200008025,31.5,LSHFO 0.5
40200008025,0,LSMGO 0.5
40200008027,18,LSHFO 0.5
40200008027,,LSMGO 0.5
40200008029,6.8,LSHFO 0.5
40200008029,0,LSMGO 0.5
40200008031,7.7,LSHFO 0.5
40200008031,0,LSMGO 0.5
40200008033,10.1,LSHFO 0.5
40200008033,0,LSMGO 0.5
40200008035,10.6,LSHFO 0.5
40200008035,0,LSMGO 0.5
40200008037,5.4,LSHFO 0.5
40200008037,,LSMGO 0.5
40200008039,7.8,LSHFO 0.5
40200008039,,LSMGO 0.5
40200008041,7.9,LSHFO 0.5
40200008041,,LSMGO 0.5
40200008043,7.4,LSHFO 0.5
40200008043,,LSMGO 0.5
40200008045,7.5,LSHFO 0.5
40200008045,,LSMGO 0.5
40200008047,9.2,LSHFO 0.5
40200008047,,LSMGO 0.5
40200008049,9.1,LSHFO 0.5
40200008049,,LSMGO 0.5
40200008051,8.5,LSHFO 0.5
40200008051,,LSMGO 0.5
40200008053,8.5,LSHFO 0.5
40200008053,,LSMGO 0.5
40200008055,8.9,LSHFO 0.5
40200008055,,LSMGO 0.5
40200008058,15.4,LSHFO 0.5
40200008058,0,LSMGO 0.5
40200008060,12.6,LSHFO 0.5
40200008060,,LSMGO 0.5
40200008064,8.1,LSHFO 0.5
40200008064,,LSMGO 0.5
40200008074,0,LSHFO 0.5
40200008074,0,LSMGO 0.5
40200008078,4.1,LSHFO 0.5
40200008078,,LSMGO 0.5
40200008082,,LSHFO 0.5
40200008082,,LSMGO 0.5
40200008086,6.2,LSHFO 0.5
40200008086,,LSMGO 0.5
40200008091,0,LSHFO 0.5
40200008091,0,LSMGO 0.5
40200008091,0,ULSMGO 0.1
40200008096,3,LSHFO 0.5
40200008096,,LSMGO 0.5
40200008120,,LSHFO 0.5
40200008120,,LSMGO 0.5
40200008123,,LSHFO 0.5
40200008123,,LSMGO 0.5
40200008129,,LSHFO 0.5
40200008129,,LSMGO 0.5
40200008131,,LSHFO 0.5
40200008131,,LSMGO 0.5
40200008133,,LSHFO 0.5
40200008133,,LSMGO 0.5
40200008138,1.5,LSHFO 0.5
40200008138,,LSMGO 0.5
40200008142,,LSHFO 0.5
40200008142,,LSMGO 0.5
40200008146,30,LSHFO 0.5
40200008146,1,LSMGO 0.5
40200008150,25,LSHFO 0.5
40200008150,,LSMGO 0.5
40200008152,32,LSHFO 0.5
40200008152,,LSMGO 0.5
40200008154,32,LSHFO 0.5
40200008154,,LSMGO 0.5
40200008156,34,LSHFO 0.5
40200008156,,LSMGO 0.5
40200008158,35,LSHFO 0.5
40200008158,,LSMGO 0.5
44100000241,,ULSMGO 0.1
44100000241,26,LSHFO 0.5
44100000241,,LSMGO 0.5
44100000243,,ULSMGO 0.1
44100000243,32,LSHFO 0.5
44100000243,,LSMGO 0.5
44100000245,,ULSMGO 0.1
44100000245,26,LSHFO 0.5
44100000245,,LSMGO 0.5
44100000247,,ULSMGO 0.1
44100000247,31,LSHFO 0.5
44100000247,,LSMGO 0.5
44100000249,,ULSMGO 0.1
44100000249,22,LSHFO 0.5
44100000249,,LSMGO 0.5
44100000251,,ULSMGO 0.1
44100000251,27,LSHFO 0.5
44100000251,,LSMGO 0.5
44100000253,,ULSMGO 0.1
44100000253,,LSHFO 0.5
44100000253,,LSMGO 0.5
44100000255,,ULSMGO 0.1
44100000255,,LSHFO 0.5
44100000255,,LSMGO 0.5
44100000257,,ULSMGO 0.1
44100000257,,LSHFO 0.5
44100000257,,LSMGO 0.5
44100000259,,ULSMGO 0.1
44100000259,,LSHFO 0.5
44100000259,,LSMGO 0.5
44100000261,,ULSMGO 0.1
44100000261,,LSHFO 0.5
44100000261,,LSMGO 0.5
44100000263,,ULSMGO 0.1
44100000263,,LSHFO 0.5
44100000263,,LSMGO 0.5
44100000265,,ULSMGO 0.1
44100000265,3,LSHFO 0.5
44100000265,,LSMGO 0.5
44100000267,,ULSMGO 0.1
44100000267,44,LSHFO 0.5
44100000267,,LSMGO 0.5
44100000269,,ULSMGO 0.1
44100000269,45,LSHFO 0.5
44100000269,,LSMGO 0.5
44100000279,,ULSMGO 0.1
44100000279,3,LSHFO 0.5
44100000279,,LSMGO 0.5
44100000281,,ULSMGO 0.1
44100000281,,LSHFO 0.5
44100000281,,LSMGO 0.5
44100000283,,ULSMGO 0.1
44100000283,,LSHFO 0.5
44100000283,,LSMGO 0.5
44100000285,,ULSMGO 0.1
44100000285,,LSHFO 0.5
44100000285,,LSMGO 0.5
44100000287,,ULSMGO 0.1
44100000287,3,LSHFO 0.5
44100000287,,LSMGO 0.5
44100000293,,ULSMGO 0.1
44100000293,,LSHFO 0.5
44100000293,,LSMGO 0.5
44100000295,,ULSMGO 0.1
44100000295,,LSHFO 0.5
44100000295,,LSMGO 0.5
44100000297,,ULSMGO 0.1
44100000297,10,LSHFO 0.5
44100000297,,LSMGO 0.5
44100000299,,ULSMGO 0.1
44100000299,,LSHFO 0.5
44100000299,,LSMGO 0.5
44100000303,,ULSMGO 0.1
44100000303,,LSHFO 0.5
44100000303,,LSMGO 0.5
44100000305,,ULSMGO 0.1
44100000305,,LSHFO 0.5
44100000305,,LSMGO 0.5
44100000308,,ULSMGO 0.1
44100000308,2,LSHFO 0.5
44100000308,,LSMGO 0.5
44100000312,,ULSMGO 0.1
44100000312,,LSHFO 0.5
44100000312,,LSMGO 0.5
44100000314,,ULSMGO 0.1
44100000314,15,LSHFO 0.5
44100000314,,LSMGO 0.5
44100000323,,ULSMGO 0.1
44100000323,4,LSHFO 0.5
44100000323,,LSMGO 0.5
44100000325,,ULSMGO 0.1
44100000325,46,LSHFO 0.5
44100000325,,LSMGO 0.5
44100000327,,ULSMGO 0.1
44100000327,52,LSHFO 0.5
44100000327,,LSMGO 0.5
44100000329,,ULSMGO 0.1
44100000329,37,LSHFO 0.5
44100000329,,LSMGO 0.5
44100000331,,ULSMGO 0.1
44100000331,37,LSHFO 0.5
44100000331,,LSMGO 0.5
44100000333,,ULSMGO 0.1
44100000333,31,LSHFO 0.5
44100000333,,LSMGO 0.5
44100000335,,ULSMGO 0.1
44100000335,25,LSHFO 0.5
44100000335,,LSMGO 0.5
44100000337,,ULSMGO 0.1
44100000337,9,LSHFO 0.5
44100000337,,LSMGO 0.5
44100000342,,ULSMGO 0.1
44100000342,2.8,LSHFO 0.5
44100000342,,LSMGO 0.5
44100000346,,ULSMGO 0.1
44100000346,,LSHFO 0.5
44100000346,,LSMGO 0.5
44100000348,,ULSMGO 0.1
44100000348,,LSHFO 0.5
44100000348,,LSMGO 0.5
44100000350,,ULSMGO 0.1
44100000350,3,LSHFO 0.5
44100000350,,LSMGO 0.5
44100000363,,ULSMGO 0.1
44100000363,4,LSHFO 0.5
44100000363,,LSMGO 0.5
44100000365,,ULSMGO 0.1
44100000365,1,LSHFO 0.5
44100000365,,LSMGO 0.5
44100000369,,ULSMGO 0.1
44100000369,,LSHFO 0.5
44100000369,,LSMGO 0.5
44100000371,,ULSMGO 0.1
44100000371,5,LSHFO 0.5
44100000371,,LSMGO 0.5
44100000376,,ULSMGO 0.1
44100000376,,LSHFO 0.5
44100000376,,LSMGO 0.5
44100000378,,ULSMGO 0.1
44100000378,7,LSHFO 0.5
44100000378,,LSMGO 0.5
44100000382,,ULSMGO 0.1
44100000382,,LSHFO 0.5
44100000382,,LSMGO 0.5
44100000384,,ULSMGO 0.1
44100000384,0.6,LSHFO 0.5
44100000384,,LSMGO 0.5
44100000390,,ULSMGO 0.1
44100000390,10.75,LSHFO 0.5
44100000390,,LSMGO 0.5
44100000392,,ULSMGO 0.1
44100000392,28,LSHFO 0.5
44100000392,,LSMGO 0.5
44100000394,,ULSMGO 0.1
44100000394,41,LSHFO 0.5
44100000394,,LSMGO 0.5
44100000396,,ULSMGO 0.1
44100000396,43,LSHFO 0.5
44100000396,,LSMGO 0.5
44100000399,,ULSMGO 0.1
44100000399,43,LSHFO 0.5
44100000399,,LSMGO 0.5
44100000401,,ULSMGO 0.1
44100000401,43,LSHFO 0.5
44100000401,,LSMGO 0.5
44100000403,,ULSMGO 0.1
44100000403,43,LSHFO 0.5
44100000403,,LSMGO 0.5
44100000405,,ULSMGO 0.1
44100000405,43,LSHFO 0.5
44100000405,,LSMGO 0.5
44100000407,,ULSMGO 0.1
44100000407,20,LSHFO 0.5
44100000407,,LSMGO 0.5
44100000409,0,ULSMGO 0.1
44100000409,33.6,LSHFO 0.5
44100000409,0,LSMGO 0.5
44100000411,,ULSMGO 0.1
44100000411,26,LSHFO 0.5
44100000411,,LSMGO 0.5
44100000415,0,ULSMGO 0.1
44100000415,1.65,LSHFO 0.5
44100000415,0,LSMGO 0.5
44100000419,,ULSMGO 0.1
44100000419,,LSHFO 0.5
44100000419,,LSMGO 0.5
44100000422,,ULSMGO 0.1
44100000422,2,LSHFO 0.5
44100000422,,LSMGO 0.5
44100000426,,ULSMGO 0.1
44100000426,36,LSHFO 0.5
44100000426,,LSMGO 0.5
44100000428,,ULSMGO 0.1
44100000428,1.7,LSHFO 0.5
44100000428,,LSMGO 0.5
44100000432,,ULSMGO 0.1
44100000432,1,LSHFO 0.5
44100000432,,LSMGO 0.5
44100000436,,ULSMGO 0.1
44100000436,,LSHFO 0.5
44100000436,,LSMGO 0.5
44100000438,,ULSMGO 0.1
44100000438,6.5,LSHFO 0.5
44100000438,,LSMGO 0.5
44100000449,,ULSMGO 0.1
44100000449,,LSHFO 0.5
44100000449,,LSMGO 0.5
44100000453,,ULSMGO 0.1
44100000453,2.5,LSHFO 0.5
44100000453,,LSMGO 0.5
44100000457,,ULSMGO 0.1
44100000457,,LSHFO 0.5
44100000457,,LSMGO 0.5
44100000460,,ULSMGO 0.1
44100000460,7,LSHFO 0.5
44100000460,,LSMGO 0.5
44100000468,,ULSMGO 0.1
44100000468,3.75,LSHFO 0.5
44100000468,,LSMGO 0.5
44100000470,,ULSMGO 0.1
44100000470,37,LSHFO 0.5
44100000470,,LSMGO 0.5
44100000472,,ULSMGO 0.1
44100000472,37,LSHFO 0.5
44100000472,,LSMGO 0.5
44100000474,,ULSMGO 0.1
44100000474,36,LSHFO 0.5
44100000474,,LSMGO 0.5
44100000476,,ULSMGO 0.1
44100000476,43,LSHFO 0.5
44100000476,,LSMGO 0.5
44100000479,,ULSMGO 0.1
44100000479,46,LSHFO 0.5
44100000479,,LSMGO 0.5
44100000481,,ULSMGO 0.1
44100000481,39,LSHFO 0.5
44100000481,,LSMGO 0.5
44100000483,,ULSMGO 0.1
44100000483,41,LSHFO 0.5
44100000483,,LSMGO 0.5
44100000485,,ULSMGO 0.1
44100000485,41,LSHFO 0.5
44100000485,,LSMGO 0.5
44100000487,,ULSMGO 0.1
44100000487,36,LSHFO 0.5
44100000487,,LSMGO 0.5
44100000489,,ULSMGO 0.1
44100000489,47,LSHFO 0.5
44100000489,,LSMGO 0.5
44100000491,,ULSMGO 0.1
44100000491,47,LSHFO 0.5
44100000491,,LSMGO 0.5
44100000493,,ULSMGO 0.1
44100000493,43,LSHFO 0.5
44100000493,,LSMGO 0.5
44100000495,,ULSMGO 0.1
44100000495,34,LSHFO 0.5
44100000495,,LSMGO 0.5
44100000497,,ULSMGO 0.1
44100000497,44,LSHFO 0.5
44100000497,,LSMGO 0.5
44100000499,,ULSMGO 0.1
44100000499,48,LSHFO 0.5
44100000499,,LSMGO 0.5
44100000501,,ULSMGO 0.1
44100000501,40,LSHFO 0.5
44100000501,,LSMGO 0.5
44100000503,,ULSMGO 0.1
44100000503,44,LSHFO 0.5
44100000503,,LSMGO 0.5
44100000505,,ULSMGO 0.1
44100000505,40,LSHFO 0.5
44100000505,,LSMGO 0.5
44100000507,,ULSMGO 0.1
44100000507,39,LSHFO 0.5
44100000507,,LSMGO 0.5
44100000509,,ULSMGO 0.1
44100000509,47,LSHFO 0.5
44100000509,,LSMGO 0.5
44100000511,,ULSMGO 0.1
44100000511,48,LSHFO 0.5
44100000511,,LSMGO 0.5
44100000513,,ULSMGO 0.1
44100000513,47,LSHFO 0.5
44100000513,,LSMGO 0.5
44100000515,,ULSMGO 0.1
44100000515,43,LSHFO 0.5
44100000515,,LSMGO 0.5
44100000517,,ULSMGO 0.1
44100000517,39,LSHFO 0.5
44100000517,,LSMGO 0.5
44100000520,,ULSMGO 0.1
44100000520,39,LSHFO 0.5
44100000520,,LSMGO 0.5
44100000522,,ULSMGO 0.1
44100000522,41,LSHFO 0.5
44100000522,,LSMGO 0.5
44100000524,,ULSMGO 0.1
44100000524,43,LSHFO 0.5
44100000524,,LSMGO 0.5
44100000526,,ULSMGO 0.1
44100000526,48,LSHFO 0.5
44100000526,,LSMGO 0.5
44100000528,,ULSMGO 0.1
44100000528,29,LSHFO 0.5
44100000528,,LSMGO 0.5
44100000533,0,ULSMGO 0.1
44100000533,2.6,LSHFO 0.5
44100000533,0,LSMGO 0.5
44100000537,,ULSMGO 0.1
44100000537,,LSHFO 0.5
44100000537,,LSMGO 0.5
44100000541,,ULSMGO 0.1
44100000541,,LSHFO 0.5
44100000541,,LSMGO 0.5
44100000543,,ULSMGO 0.1
44100000543,3,LSHFO 0.5
44100000543,,LSMGO 0.5
44100000550,,ULSMGO 0.1
44100000550,,LSHFO 0.5
44100000550,,LSMGO 0.5
44100000553,,ULSMGO 0.1
44100000553,,LSHFO 0.5
44100000553,,LSMGO 0.5
44100000555,,ULSMGO 0.1
44100000555,,LSHFO 0.5
44100000555,,LSMGO 0.5
44100000559,,ULSMGO 0.1
44100000559,2,LSHFO 0.5
44100000559,,LSMGO 0.5
44100000572,,ULSMGO 0.1
44100000572,39,LSHFO 0.5
44100000572,,LSMGO 0.5
44100000574,,ULSMGO 0.1
44100000574,28,LSHFO 0.5
44100000574,,LSMGO 0.5
44100000579,,ULSMGO 0.1
44100000579,4,LSHFO 0.5
44100000579,,LSMGO 0.5
44100000583,,ULSMGO 0.1
44100000583,,LSHFO 0.5
44100000583,,LSMGO 0.5
44100000586,,ULSMGO 0.1
44100000586,2.255,LSHFO 0.5
44100000586,,LSMGO 0.5
44100000591,,ULSMGO 0.1
44100000591,,LSHFO 0.5
44100000591,,LSMGO 0.5
44100000596,,ULSMGO 0.1
44100000596,2,LSHFO 0.5
44100000596,,LSMGO 0.5
44100000600,,ULSMGO 0.1
44100000600,,LSHFO 0.5
44100000600,,LSMGO 0.5
44100000671,,ULSMGO 0.1
44100000671,47,LSHFO 0.5
44100000671,,LSMGO 0.5
44100000680,,ULSMGO 0.1
44100000680,0.8,LSHFO 0.5
44100000680,,LSMGO 0.5
